Customer_ID,Full_Name,Contact_Number,Email,Address,Age,Gender,Marital_Status,Employment_Status,Annual_Income,Credit_Score,Region,Account_Tenure,Relationship_Manager_ID
C013495,Renee Barman,+915540566486,indranilsingh@goyal.com,"07/84, Chanda Nagar, Hosur 079533",64,Male,Single,Self-Employed,587113,648,Northeast,15 Years,RM0428
C013496,Dhanush Savant,00173773816,ritvikvenkataraman@srivastava-goyal.net,"25/462
Dewan Path
Mangalore 346034",43,Other,Married,Unemployed,1863633,617,South,8 Years,RM0317
C013497,Neysa Ahuja,+910639095532,datekeya@gmail.com,"87/43, Loyal Zila
Ozhukarai 787891",66,Male,Single,Self-Employed,1260873,575,Central,12 Years,RM0236
C013498,Yakshit Dubey,+912587410303,vanyatrivedi@thaman-sawhney.com,"H.No. 113
Chahal Road, Solapur-036801",32,Male,Married,Unemployed,434525,617,East,3 Years,RM0181
C013499,Misha Batra,0117186026,nishithbandi@edwin.com,"H.No. 38
Loke Circle, Machilipatnam-699648",40,Other,Single,Self-Employed,1131759,399,South,11 Years,RM0064
C013500,Samarth Kade,02825193842,bainsfarhan@gmail.com,"H.No. 23
Sridhar Path
Ambarnath-267121",31,Other,Married,Self-Employed,561022,720,East,2 Years,RM0413
C013501,Kimaya Sachdev,+914811032853,vmallick@bhatia.com,"064
Khanna Chowk
Sagar 597217",18,Male,Single,Self-Employed,1407139,673,South,11 Years,RM0398
C013502,Nitya Keer,2003789817,vwali@yahoo.com,"636
Hora Road
Pallavaram 984719",20,Male,Single,Unemployed,312930,682,East,1 Years,RM0363
C013503,Zara Kara,0216635247,xdate@hotmail.com,"H.No. 75
Andra Path, Visakhapatnam 127415",68,Male,Divorced,Self-Employed,1955059,592,Central,11 Years,RM0384
C013504,Renee Sha,4671543036,madanvritika@yahoo.com,"78/828, Varghese Street, Karawal Nagar 813228",24,Other,Single,Self-Employed,1422349,406,Northeast,9 Years,RM0246
C013505,Nitya De,+918570255349,lsura@hotmail.com,"75/341, Bumb Circle, Bhind 980743",57,Other,Divorced,Salaried,1098139,672,West,13 Years,RM0174
C013506,Raunak Char,9802938734,devanshsahota@sarma.com,"H.No. 02, Thakkar Marg
Dhanbad-767320",56,Male,Single,Unemployed,1077408,699,Central,10 Years,RM0262
C013507,Nirvi Wagle,+916590793934,dugardivyansh@hotmail.com,"403, Balasubramanian Path
Bikaner-263688",18,Female,Married,Salaried,628334,387,North,15 Years,RM0264
C013508,Jivin Barad,01088742483,khoslatanya@tak.com,"963
Lalla Marg
Bikaner 299089",23,Male,Single,Salaried,782984,459,Central,9 Years,RM0308
C013509,Mannat Bobal,+917754458302,zlall@hotmail.com,"96, Mane Circle
Kharagpur 211680",62,Male,Single,Unemployed,1216513,645,North,13 Years,RM0159
C013510,Lakshay Kurian,8317651626,shray38@mangal.com,"96/00, Devi Chowk
Miryalaguda-886526",25,Female,Divorced,Self-Employed,845227,689,West,2 Years,RM0271
C013511,Sumer Deol,7486792484,swaminathanrasha@gmail.com,"H.No. 81
Chaudry Path, Aurangabad-844704",47,Other,Married,Salaried,1479261,639,East,1 Years,RM0311
C013512,Keya Gour,6840914442,wshanker@samra.com,"H.No. 59
Hayre
Surat 194475",61,Female,Single,Unemployed,943214,527,South,13 Years,RM0145
C013513,Aaryahi Bhatt,5831618698,gargshlok@dua.com,"60/724
Sahni Chowk, Patiala-678326",68,Female,Single,Unemployed,284776,492,South,14 Years,RM0020
C013514,Purab Suri,+914340885724,katatushar@yahoo.com,"51/383
Samra Zila
New Delhi-579622",45,Other,Single,Unemployed,591638,797,North,8 Years,RM0368
C013515,Drishya Gera,4170922240,sara17@gmail.com,"47/36, Borra Zila
Tinsukia-695007",44,Female,Divorced,Salaried,641834,716,Northeast,4 Years,RM0381
C013516,Eshani Tara,06752496423,hridaanchoudhary@yahoo.com,"09, Gade Circle
Bihar Sharif 853817",59,Male,Single,Unemployed,1037639,798,South,6 Years,RM0059
C013517,Badal Kothari,+912017886969,bhavin29@solanki.com,"67/951, Mangat Street, Jabalpur 757052",40,Male,Divorced,Salaried,1175242,355,Central,1 Years,RM0477
C013518,Piya Dash,+919275604128,aliade@saraf.com,"H.No. 614, Som Marg
Firozabad 326027",44,Male,Married,Unemployed,1042608,609,West,1 Years,RM0394
C013519,Vivaan Kata,05513724413,zbehl@gmail.com,"H.No. 688
Buch Marg, Vasai-Virar 104810",46,Male,Divorced,Self-Employed,667571,458,East,14 Years,RM0457
C013520,Yuvraj  Anand,+917252893837,lakshay10@bedi-sarkar.com,"74/76
Chakrabarti Street
Haldia 996265",46,Other,Divorced,Salaried,1735228,368,Northeast,6 Years,RM0266
C013521,Urvi Kothari,+916813718143,isant@gmail.com,"28/71
Bhagat Nagar
Firozabad-316215",28,Female,Married,Unemployed,1781951,438,East,8 Years,RM0050
C013522,Tejas Gopal,01779174758,rbahl@balay.net,"27, Saraf Marg, Motihari 712736",40,Male,Married,Self-Employed,1011593,496,Central,7 Years,RM0283
C013523,Vardaniya Vasa,3901305801,rattimiraan@savant.com,"76, Chakraborty Circle, Bardhaman 282847",38,Male,Married,Self-Employed,1046705,572,West,3 Years,RM0197
C013524,Ela Savant,+912844785177,tdey@rama.com,"H.No. 055, Barad Zila
Ghaziabad-723433",47,Male,Divorced,Unemployed,1180649,702,Central,13 Years,RM0225
C013525,Veer Gandhi,01254718695,gbose@gmail.com,"98, Lata Road
Kalyan-Dombivli 790658",25,Male,Single,Self-Employed,1236267,420,South,14 Years,RM0268
C013526,Jayant Keer,+912097627442,adiratandon@gmail.com,"72, Sidhu Chowk, Muzaffarpur 317030",18,Male,Single,Unemployed,942070,473,North,7 Years,RM0276
C013527,Kartik Gala,7585481802,ritvikram@sha-saini.com,"833
Rau Road
Kurnool 977239",20,Other,Divorced,Self-Employed,304531,421,North,1 Years,RM0377
C013528,Zara Bora,+919716055625,lavanya29@srivastava.net,"82
Kurian Zila, Gwalior-523545",32,Male,Married,Unemployed,1108819,441,Central,15 Years,RM0138
C013529,Trisha Setty,8205370155,nayantaravig@kalla-aurora.org,"11, Dara Street, Suryapet 924782",29,Male,Married,Unemployed,822488,553,Central,8 Years,RM0235
C013530,Aniruddh Kadakia,2799517612,ebuch@hotmail.com,"46/29, Varty Road
Thoothukudi-033570",62,Other,Married,Self-Employed,1354914,592,Northeast,13 Years,RM0101
C013531,Ehsaan Kashyap,3737511492,ritviklata@sura.info,"21, Jani Street, Naihati 749294",53,Male,Married,Self-Employed,622596,845,South,6 Years,RM0031
C013532,Ayesha Rout,04472820865,hrishita85@doshi.com,"H.No. 98
Hayer Path
Surendranagar Dudhrej 097151",30,Other,Married,Salaried,711165,331,East,10 Years,RM0448
C013533,Chirag Soni,03556227688,nakul03@cherian.com,"H.No. 91, Jhaveri Ganj, Bardhaman-815101",49,Male,Married,Unemployed,1479759,613,Northeast,9 Years,RM0362
C013534,Parinaaz Subramanian,+913634776309,bhatyuvaan@bora.net,"H.No. 735, Bahri Street
Uluberia-911240",44,Other,Married,Unemployed,642030,494,South,2 Years,RM0250
C013535,Veer Ganesh,06642604084,advik25@gmail.com,"25
Verma Nagar
Motihari 768808",29,Other,Married,Unemployed,1527945,759,South,12 Years,RM0341
C013536,Gokul Ram,+912222279933,sinharaunak@hotmail.com,"H.No. 964
Lal
Rajpur Sonarpur-749561",35,Male,Single,Unemployed,1227906,834,Northeast,13 Years,RM0166
C013537,Keya Shan,09611887745,vedika49@gmail.com,"93/02, Vyas Marg, Ghaziabad 895882",53,Female,Married,Unemployed,450298,405,East,12 Years,RM0251
C013538,Urvi Gara,+910530462341,dixitshaan@gmail.com,"H.No. 55
Uppal Ganj
Vadodara-450278",29,Male,Single,Salaried,458063,839,Northeast,15 Years,RM0165
C013539,Zain Bedi,+919237605580,kumarrati@gmail.com,"H.No. 32
Kadakia, Nashik 084408",68,Male,Married,Self-Employed,1053736,672,Central,7 Years,RM0168
C013540,Charvi Kohli,+915474337951,prerak70@kakar.biz,"99/85, Garg Zila, Hospet-091909",50,Male,Divorced,Self-Employed,284942,308,Central,11 Years,RM0214
C013541,Kabir Gera,4138811194,zwali@hotmail.com,"425, Rastogi Marg
Kurnool-496950",61,Other,Single,Self-Employed,1185707,465,East,9 Years,RM0272
C013542,Suhana Chawla,3744856815,darshitbanik@gmail.com,"H.No. 20
Goswami Chowk
Latur 590313",26,Other,Married,Unemployed,384426,463,North,15 Years,RM0228
C013543,Amira Ramaswamy,+910966898205,sahil61@yahoo.com,"48/178, Bains Zila, Aurangabad 393431",36,Male,Married,Salaried,1210574,711,Northeast,9 Years,RM0443
C013544,Prisha Kalita,+915556741296,himmatchaudhary@hotmail.com,"H.No. 404, Cheema Nagar, Nashik 975546",33,Female,Married,Salaried,263732,697,Northeast,5 Years,RM0456
C013545,Veer Gour,+914228620438,vidur00@ganesh.com,"754, Rege Road
Bangalore-135993",34,Other,Divorced,Unemployed,1094766,306,Central,4 Years,RM0381
C013546,Trisha Kuruvilla,9816201531,aniruddhsawhney@maharaj.info,"13, Dey Path
Vijayawada-034403",39,Other,Single,Salaried,663375,671,West,8 Years,RM0213
C013547,Ira Gara,9641144659,qtiwari@yahoo.com,"H.No. 359
Aurora Zila, Delhi 422858",52,Male,Single,Unemployed,1119489,747,East,10 Years,RM0360
C013548,Aniruddh Badami,6976227515,lkant@zacharia-rastogi.net,"93
Sangha Marg
Kulti 968202",21,Female,Single,Self-Employed,1694900,540,Central,6 Years,RM0150
C013549,Umang Maharaj,04923159274,zwadhwa@badami.com,"43, Raval Road, Udaipur-271520",20,Other,Married,Unemployed,361792,360,West,11 Years,RM0020
C013550,Navya Bakshi,8893539795,balavivaan@yahoo.com,"H.No. 95
Kale Marg
Amroha 188892",33,Female,Married,Self-Employed,1050116,451,West,7 Years,RM0148
C013551,Renee Brar,07315432466,akhalsa@hotmail.com,"886, Guha Chowk, Karaikudi 583444",37,Other,Married,Self-Employed,1571275,341,Northeast,13 Years,RM0163
C013552,Amira Gola,+916280620284,ryan10@sridhar.com,"30/79
Vyas, Jalandhar 025784",69,Female,Single,Self-Employed,1835289,739,Northeast,11 Years,RM0386
C013553,Pari Kar,06381469516,miraan15@bassi.com,"002, Bala Zila, Amroha 677796",66,Other,Single,Salaried,1130374,593,North,6 Years,RM0328
C013554,Aaryahi Dutta,3300036145,kannannitya@gmail.com,"H.No. 266
Ravi Road
Bhusawal 277237",44,Other,Single,Salaried,1978891,357,Northeast,8 Years,RM0252
C013555,Damini Soman,0714248832,kabirsharaf@chaudry.com,"86, Dugar Marg, Tiruppur-632697",60,Other,Single,Unemployed,1769941,330,Central,5 Years,RM0021
C013556,Madhav Srinivasan,+911277316653,kapurrohan@dora-vala.com,"H.No. 227, Kaur Chowk, Aligarh-868264",27,Male,Divorced,Self-Employed,1018110,694,East,14 Years,RM0445
C013557,Pihu Vig,+913911078461,lokenirvi@gmail.com,"88/07
Agarwal Road
Sasaram-460131",35,Male,Single,Self-Employed,631618,616,West,13 Years,RM0022
C013558,Tiya Saran,03444853511,kismat55@gmail.com,"42/55
Sehgal Chowk, Panvel 927921",47,Male,Married,Unemployed,1228479,629,West,4 Years,RM0491
C013559,Reyansh Karpe,3812635910,schakrabarti@gmail.com,"61/26, Mannan Zila
Bhiwandi 630328",32,Female,Single,Unemployed,872442,622,West,11 Years,RM0420
C013560,Zeeshan Deo,1388945803,duttyuvraj@bhatt.net,"00/18
Dara Circle
Sikar 176605",34,Female,Divorced,Unemployed,1167274,463,North,8 Years,RM0398
C013561,Riya Edwin,07582531509,drishyashetty@raman-wali.info,"267, Srivastava Path, Gurgaon-112184",63,Other,Married,Salaried,1819231,701,South,8 Years,RM0472
C013562,Indrajit Khosla,05161220617,inaaya-58@gmail.com,"56/94
Chandran Zila
Mango 639306",69,Other,Married,Self-Employed,771406,708,South,4 Years,RM0186
C013563,Shayak Kalla,1030448966,kanavkapoor@gmail.com,"H.No. 606
Luthra Chowk
Tiruppur-448423",47,Male,Married,Self-Employed,216132,443,South,14 Years,RM0431
C013564,Saira Saran,+919092072431,vihaangoda@dass-das.org,"25/993
Magar Nagar, Arrah 611230",41,Other,Single,Self-Employed,1704697,478,West,9 Years,RM0241
C013565,Samiha Sengupta,06924427701,eshani22@yahoo.com,"22/14
Magar Nagar, Hubli–Dharwad 460073",44,Other,Divorced,Unemployed,963304,454,North,2 Years,RM0070
C013566,Jivin Bajaj,+913545035041,advika09@kamdar-som.com,"H.No. 23
Uppal Zila
Jehanabad-122423",44,Female,Divorced,Unemployed,914554,471,Northeast,7 Years,RM0032
C013567,Aayush Krishna,04888006957,chandamohanlal@anand.com,"H.No. 25
Bajwa Zila, Vellore 668997",28,Female,Single,Salaried,1240864,665,Northeast,1 Years,RM0208
C013568,Neysa Tiwari,7160624591,sbala@kara.com,"38
Shah Chowk, Bhind 674156",64,Male,Married,Salaried,1918024,771,Central,12 Years,RM0239
C013569,Emir Barad,9685696556,sahilbasak@brar.com,"H.No. 37
Bala, Madanapalle-110318",39,Female,Divorced,Unemployed,783443,321,South,8 Years,RM0361
C013570,Dharmajan Sabharwal,1011810225,vsastry@yahoo.com,"49/476, Bali Path
Rewa 107225",40,Other,Divorced,Unemployed,1004496,827,North,13 Years,RM0040
C013571,Badal De,04751278552,khannaanahita@hotmail.com,"70/471, Kalita Path
Mehsana 031401",42,Male,Married,Salaried,1401283,786,Northeast,6 Years,RM0419
C013572,Tejas Chawla,08569970315,drout@gmail.com,"89/14, Jain Ganj, Bhalswa Jahangir Pur-386399",52,Female,Married,Unemployed,1560364,394,Northeast,12 Years,RM0299
C013573,Dharmajan Kapur,6257123894,varmanitara@solanki-bawa.com,"79/958
Barad Chowk
Jehanabad-751842",24,Male,Single,Salaried,729014,414,West,12 Years,RM0394
C013574,Shanaya Venkataraman,5742616042,thakkarnakul@jain.org,"70/99, Dada Nagar, Rampur 853150",49,Female,Married,Salaried,992211,713,Northeast,1 Years,RM0357
C013575,Yasmin Kalla,02470962893,borahjhanvi@grover-trivedi.com,"46/43, Sarin Road, Vijayawada-587620",29,Other,Married,Salaried,988849,803,East,7 Years,RM0443
C013576,Hiran Borde,+915297969082,qrastogi@gmail.com,"H.No. 98
Mall Marg
Bhusawal-900523",58,Other,Single,Unemployed,1960593,743,South,4 Years,RM0287
C013577,Riya Chahal,+917393877342,alishadhar@gmail.com,"152
Ganesh Road
Tenali-321599",26,Female,Single,Unemployed,1907424,734,North,15 Years,RM0082
C013578,Ira Taneja,03194954855,raoseher@hotmail.com,"61/49
Suresh Ganj, Avadi-277018",47,Male,Divorced,Self-Employed,1055097,500,East,15 Years,RM0432
C013579,Zain Chaudhry,+911568062543,ritvikraju@hotmail.com,"30/44, Borde
Nagpur 348464",26,Male,Divorced,Self-Employed,1454773,649,Northeast,14 Years,RM0138
C013580,Tanya Bahl,05520918662,ivantandon@hotmail.com,"H.No. 83, Vohra Chowk
Gandhinagar 592685",60,Other,Divorced,Salaried,859665,765,West,15 Years,RM0387
C013581,Ritvik Vig,+912763704584,kabir45@yahoo.com,"02/291, Amble Path, Durgapur-119898",35,Female,Divorced,Salaried,964761,766,North,9 Years,RM0179
C013582,Yuvaan Kaul,0197573165,mohanlalkata@som.com,"H.No. 088, Gaba Chowk, Surendranagar Dudhrej 464927",32,Male,Married,Unemployed,1174556,749,Central,14 Years,RM0174
C013583,Azad Gopal,04922305260,shalv53@koshy.net,"H.No. 754, Sandal Marg, Durgapur 808151",34,Female,Divorced,Self-Employed,605724,792,South,6 Years,RM0449
C013584,Jivika Chana,1846267711,kismatsom@mani.com,"56
Chokshi Marg, Bidhannagar-171625",49,Male,Divorced,Self-Employed,620700,325,South,2 Years,RM0311
C013585,Dhanuk Bora,04640132789,hsabharwal@gala.com,"89/44, Sehgal Path
Amravati 731618",55,Other,Married,Salaried,404629,506,East,8 Years,RM0256
C013586,Tiya Brahmbhatt,+910411752010,tejassalvi@gmail.com,"095
Ramachandran Chowk
Bhimavaram 601480",67,Female,Married,Self-Employed,816206,609,East,8 Years,RM0226
C013587,Divyansh Goyal,8074561037,akhurana@ram.com,"H.No. 341, Reddy Nagar, Korba-623848",25,Other,Single,Unemployed,1003187,318,East,5 Years,RM0039
C013588,Zeeshan Subramaniam,0539834866,jayanchandran@kakar.com,"53/998, Dara Nagar
Anantapuram-413913",69,Other,Divorced,Salaried,533154,508,East,15 Years,RM0481
C013589,Alia Vyas,+919986697838,ivaidya@gmail.com,"29/44
Sandhu Chowk
Kottayam 833168",37,Male,Divorced,Self-Employed,262866,447,South,9 Years,RM0091
C013590,Oorja Rao,5907152238,badalshalv@gmail.com,"003, Dara Chowk
Gorakhpur-289058",59,Male,Divorced,Salaried,1623806,382,East,3 Years,RM0478
C013591,Raunak Tak,4157857311,yarya@yahoo.com,"69, Ravel Nagar, Aurangabad-710935",50,Male,Married,Unemployed,1635928,431,East,1 Years,RM0049
C013592,Divit Arya,+916824462441,sakshamkadakia@hotmail.com,"44, Kohli
Tumkur 807603",57,Male,Married,Self-Employed,512444,826,Central,10 Years,RM0422
C013593,Misha Bahl,6104977583,alisha63@yahoo.com,"94, Buch Ganj, Vellore-802284",33,Other,Divorced,Salaried,1950412,497,East,13 Years,RM0185
C013594,Dhruv Singhal,05636237263,neysa81@biswas.info,"515
Tripathi Nagar, Tenali-556723",70,Other,Divorced,Salaried,1703731,341,Northeast,12 Years,RM0114
C013595,Hiran Shan,+913824884824,gabahimmat@yahoo.com,"H.No. 672, Venkataraman, Asansol-356373",48,Other,Divorced,Salaried,1991390,467,South,4 Years,RM0133
C013596,Aarna Vora,06504778449,diya08@yahoo.com,"44/76
Kanda, Salem 433875",47,Male,Married,Unemployed,873684,705,West,13 Years,RM0041
C013597,Mehul Sami,0293819952,lakshit71@buch.biz,"H.No. 964, Contractor, Morena 580563",18,Other,Married,Unemployed,1182737,448,North,15 Years,RM0080
C013598,Yashvi Malhotra,2429190084,kiara87@vasa-ganguly.org,"47/83
Chandra Nagar
Saharsa-623667",35,Female,Divorced,Self-Employed,649580,693,North,14 Years,RM0095
C013599,Adah Kulkarni,0350516179,sridhartara@viswanathan.com,"H.No. 442
Manda Marg, Orai 528423",55,Other,Single,Self-Employed,606672,455,West,9 Years,RM0430
C013600,Ela Sandal,8787118672,bhatiamiraya@trivedi-kapoor.net,"284, Ramaswamy Street, Udupi-029762",41,Male,Married,Unemployed,1504223,672,South,3 Years,RM0076
C013601,Sumer Desai,+919778986557,jhatushar@balasubramanian-dara.com,"H.No. 72
Dara Zila
Jaunpur-062848",48,Other,Single,Unemployed,760134,666,Central,6 Years,RM0041
C013602,Aaina Wadhwa,08113280618,gadeparinaaz@johal-choudhry.com,"H.No. 120, Grewal Chowk, Maheshtala 560537",38,Female,Married,Unemployed,966828,619,South,6 Years,RM0090
C013603,Inaaya  Borah,+915789219212,mamooty26@dugal.com,"H.No. 14
Behl Street, Hubli–Dharwad 472662",56,Female,Married,Self-Employed,561436,543,Northeast,7 Years,RM0377
C013604,Bhavin Chhabra,+911768572763,suhana76@ramaswamy-sachar.info,"73/988
Raman Street
Bahraich-730606",62,Other,Single,Salaried,949403,549,West,11 Years,RM0067
C013605,Nirvaan Choudhry,0020376571,tanejaanika@dubey.com,"45
Chadha Circle
Bhagalpur-213367",53,Female,Married,Unemployed,1874602,718,West,2 Years,RM0061
C013606,Pari Thaker,8533295580,prisha98@mani.org,"929
Datta
Bikaner-329764",27,Other,Divorced,Salaried,1969216,528,South,9 Years,RM0343
C013607,Romil Kala,7143012095,jlala@hotmail.com,"H.No. 818
Gill Zila
Amroha 639169",66,Other,Divorced,Salaried,952608,805,Northeast,3 Years,RM0442
C013608,Dharmajan Shankar,05127052862,yohannanromil@yahoo.com,"H.No. 321, Lad Chowk, Gudivada 258669",37,Other,Married,Unemployed,1530444,344,Central,1 Years,RM0109
C013609,Yuvraj  Chaudhry,02252251771,lataindrans@rastogi.com,"79/86
Borra Circle
Karaikudi 307279",54,Female,Married,Self-Employed,1095066,570,North,2 Years,RM0388
C013610,Shalv Garde,1689092233,ulal@khanna-ravi.com,"60
Bajwa Path, North Dumdum-727617",29,Male,Divorced,Unemployed,1657494,471,East,10 Years,RM0051
C013611,Madhup Bandi,06836873175,ranbirchada@lad.com,"55/68
Sibal Marg
Medininagar-361332",25,Other,Single,Unemployed,1678968,307,East,11 Years,RM0121
C013612,Zain Chakraborty,+914156849821,devansh91@kaur.com,"08
Sani Zila
Guntakal-343497",45,Other,Divorced,Unemployed,922763,562,North,5 Years,RM0332
C013613,Ishita Chauhan,+914885034720,shalv71@yahoo.com,"45, Tella, Ratlam 008102",49,Male,Married,Salaried,1469283,817,North,6 Years,RM0194
C013614,Ojas Barman,2718652140,sumer93@hotmail.com,"528
Shanker Path, Aizawl 568338",63,Male,Single,Self-Employed,1807079,479,East,10 Years,RM0171
C013615,Priyansh Rout,0181215934,aliawadhwa@yahoo.com,"H.No. 210, Mangal Marg, Bidar-368372",20,Male,Divorced,Salaried,715224,374,East,3 Years,RM0439
C013616,Inaaya  Balay,3378158193,valasiya@bhattacharyya-karan.info,"H.No. 751, Shukla Circle, Guntakal-387531",54,Other,Single,Unemployed,989420,531,Northeast,8 Years,RM0442
C013617,Aniruddh Kota,7132192302,arnavdeol@gmail.com,"76/147
Rau Marg, Kishanganj 778163",62,Other,Married,Unemployed,1325032,842,North,8 Years,RM0121
C013618,Aarush Tak,02053405323,wghose@gmail.com,"69/88, Datta Marg
Kolkata 699646",22,Male,Married,Unemployed,530053,587,West,11 Years,RM0166
C013619,Ehsaan Bath,+910776903575,raniasule@shenoy-kalla.com,"H.No. 050
Dhillon Road
Bihar Sharif-675886",67,Male,Married,Salaried,407127,345,North,14 Years,RM0328
C013620,Vidur Mani,0200453715,eshani62@deo.biz,"68/997, Sandal Path
Haldia 455068",25,Female,Married,Salaried,1183063,338,South,10 Years,RM0419
C013621,Prisha Gour,+910095556074,issacindrajit@hotmail.com,"H.No. 805
Sidhu Zila, Tiruppur-294696",23,Female,Single,Salaried,1522071,849,West,12 Years,RM0077
C013622,Samarth Toor,04713615314,zmannan@issac.com,"40/86
Suri Nagar
Aurangabad 504128",45,Female,Divorced,Self-Employed,1648332,567,West,15 Years,RM0321
C013623,Jivin Baria,00398589647,siyabadami@hotmail.com,"673
Choudhury Zila, Saharanpur-845609",21,Female,Divorced,Salaried,550157,703,East,2 Years,RM0267
C013624,Vardaniya Krishnan,08800105744,umang50@yahoo.com,"H.No. 92, Loke Road, Tiruvottiyur-618826",67,Female,Married,Unemployed,1979856,790,West,2 Years,RM0092
C013625,Rhea Thakur,+913708263216,pmanne@babu.net,"H.No. 03, Sachdeva Marg
Haridwar 858221",55,Male,Divorced,Self-Employed,844292,779,West,4 Years,RM0402
C013626,Madhav Tak,+911283101443,mohanlal45@yahoo.com,"50/24, Dara Nagar, Varanasi-063933",48,Female,Married,Salaried,417799,718,North,3 Years,RM0283
